destination_wikidata_id,destination_name,venue_name,venue_wikidata_id,venue_category
Q96,Mexico,Cabo San Lucas,,city
Q96,Mexico,Cabo San Lucas,,locality of Mexico
Q96,Mexico,Maya Ruins of Tulum,,archaeological site
Q96,Mexico,National Palace,,palace
Q96,Mexico,National Palace,,museum
Q96,Mexico,National Palace,,political institution
Q96,Mexico,Zócalo,,zócalo
Q96,Mexico,Chapultepec,,forest
Q96,Mexico,Chapultepec,,urban park
Q96,Mexico,Chapultepec,,neighborhood
Q96,Mexico,Basilica of Our Lady of Guadalupe,,church building
Q96,Mexico,Basilica of Our Lady of Guadalupe,,minor basilica
Q96,Mexico,Basilica of Our Lady of Guadalupe,,national shrine
Q1489,Mexico City,National Autonomous University of Mexico,Q222738,historic site
Q1489,Mexico City,Ciudad Universitaria,Q130025,historic site
Q1489,Mexico City,Parque Masayoshi Ohira,Q28502770,cultural site
Q1489,Mexico City,Battle of Churubusco,Q2333407,historic site
Q1489,Mexico City,Museo de las Intervenciones,Q6940505,cultural site
Q1489,Mexico City,San Marcos Mexicaltzingo,Q21057366,religious site
Q1489,Mexico City,Museo Casa de Leon Trotsky,Q4165221,cultural site
Q1489,Mexico City,Museo Nacional de Culturas Populares,Q9046890,cultural site
Q1489,Mexico City,Frida Kahlo Museum,Q2663377,cultural site
Q1489,Mexico City,Iglesia de San Juan Bautista,Q5910431,religious site
Q1489,Mexico City,Parque de los Venados,Q6062815,cultural site
Q1489,Mexico City,Cineteca Nacional,Q1092492,cultural site
Q1489,Mexico City,Museo del Cine,Q1092492,cultural site
Q1489,Mexico City,Anahuacalli,Q675877,cultural site
Q1489,Mexico City,Museo Diego Rivera Anahuacalli,Q675877,cultural site
Q8652,Miami,Halissee Hall,Q5642465,historic site
Q8652,Miami,"Miami City Hospital, Building No. 1",Q6827294,historic site
Q8652,Miami,Atlantic Gas Station,Q4816441,historic site
Q8652,Miami,Mount Zion Baptist Church,Q6924763,religious site
Q8652,Miami,Miami High School,Q11692360,historic site
Q8652,Miami,St. John's Baptist Church,Q7588580,religious site
Q8652,Miami,Lummus Park,Q371251,historic site
Q8652,Miami,Dana A. Dorsey House,Q5203471,historic site
Q8652,Miami,Greater Bethel Head Start,Q5600462,religious site
Q8652,Miami,J. W. Warner House,Q6107406,historic site
Q8652,Miami,J & S Building,Q6109320,historic site
Q8652,Miami,The Black Archives Historic Lyric Theater,Q9082153,cultural site
Q8652,Miami,Fire Station No. 2,Q5451474,attraction
Q8652,Miami,Miami-Dade County Courthouse,Q3011775,attraction
Q8652,Miami,Little Havana,Q665413,historic site
Q490,Milan,Milan,Q490,historic site
Q490,Milan,Statua di Leonardo da Vinci,Q54834138,historic site
Q490,Milan,Piazza della Scala,,cultural site
Q490,Milan,Galleria Vittorio Emanuele II,Q51112,historic site
Q490,Milan,Gallerie d'Italia,Q2054135,cultural site
Q490,Milan,Theater museum La Scala,Q51099,cultural site
Q490,Milan,Palazzo Marino,Q1403582,palace
Q490,Milan,Palazzo della Banca Commerciale Italiana,Q3891432,palace
Q490,Milan,Teatro alla Scala,Q5471,cultural site
Q490,Milan,Palazzo Ghislardi Fava,Q956147,palace
Q490,Milan,Statua di Alessandro Manzoni,Q3862639,historic site
Q490,Milan,Palazzo Brentani,Q3889733,palace
Q490,Milan,Teatro dei Filodrammatici,Q3982263,cultural site
Q490,Milan,Palazzo Brentani,Q3889733,palace
Q490,Milan,Chiesa di San Fedele,Q902210,religious site
Q37836,Milwaukee,"Second Church of Christ, Scientist",Q7443198,religious site
Q37836,Milwaukee,David W. Howie House,Q5240710,historic site
Q37836,Milwaukee,Rehoboth New Life Center,Q5758667,religious site
Q37836,Milwaukee,Abraham H. Esbenshade House,Q4668884,historic site
Q37836,Milwaukee,Tripoli Shrine Center,Q1254048,religious site
Q37836,Milwaukee,Tripoli Shrine Center,Q1254048,religious site
Q37836,Milwaukee,Edward J. Dahinden House,Q5343633,historic site
Q37836,Milwaukee,The Rave Hall,Q7759493,cultural site
Q37836,Milwaukee,The Rave/Eagles Club,Q7759493,historic site
Q37836,Milwaukee,Grand Avenue Congregational Church,Q5594277,religious site
Q37836,Milwaukee,Milwaukee Girls' Trade and Technical High School,Q16933885,historic site
Q37836,Milwaukee,Captain Frederick Pabst Mansion,Q7121826,cultural site
Q37836,Milwaukee,St. George Melkite Catholic Church,Q7588209,religious site
Q37836,Milwaukee,Thomas Cook House,Q7788589,historic site
Q37836,Milwaukee,Pabst Brewery Complex,Q7121824,historic site
Q36091,Minneapolis,Lumber Exchange Building,Q1877222,attraction
Q36091,Minneapolis,Downtown Cabaret,Q5435818,historic site
Q36091,Minneapolis,Cowles Center for Dance and the Performing Arts,Q5179745,theatre
Q36091,Minneapolis,United States Post Office,Q17027876,historic site
Q36091,Minneapolis,Soo Line Building,Q4639765,historic site
Q36091,Minneapolis,Hennepin Center for the Arts,Q5714819,cultural site
Q36091,Minneapolis,Traffic Zone Center for Visual Art,Q7832477,cultural site
Q36091,Minneapolis,Flour Exchange Building,Q5462017,historic site
Q36091,Minneapolis,Plymouth Building,Q18763655,historic site
Q36091,Minneapolis,Farmers and Mechanics Savings Bank,Q5435820,historic site
Q36091,Minneapolis,Butler Square,Q5002579,historic site
Q36091,Minneapolis,Rand Tower,Q7291442,historic site
Q36091,Minneapolis,Forum Cafeteria,Q5473046,historic site
Q36091,Minneapolis,Minneapolis City Hall,Q1384874,attraction
Q36091,Minneapolis,Historic Shed,Q1937314,attraction
Q2280,Minsk,Aliaksandraŭski Garden Square,Q3809104,cultural site
Q2280,Minsk,Palace of Culture,Q4155952,historic site
Q2280,Minsk,Minsk Consistory,Q61497709,historic site
Q2280,Minsk,Central Telegraph building in Minsk,Q93901455,historic site
Q2280,Minsk,Yanka Kupala National Academic Theatre,Q1429567,cultural site
Q2280,Minsk,"Будынак гарадскога тэатра, Мінск",Q17484693,historic site
Q2280,Minsk,"Niezaliežnasci Avenue 23, Minsk",Q105441131,historic site
Q2280,Minsk,"Niezaliežnasci Avenue 22, Minsk",Q97598235,historic site
Q2280,Minsk,"Niezaliežnasci Avenue, 26",Q64518136,historic site
Q2280,Minsk,"Niezaliežnasci Avenue, 26",Q64518136,historic site
Q2280,Minsk,Čyrvonaarmiejskaja vulica,Q936691,cultural site
Q2280,Minsk,vulica Karla Marksa,Q2047842,cultural site
Q2280,Minsk,"Enhieĺsa Street 4, Minsk",Q93898900,historic site
Q2280,Minsk,vulica Karla Marksa,Q2047842,cultural site
Q2280,Minsk,vulica Karla Marksa,Q2047842,cultural site
Q2449,Mogadishu,Daljirka Dahsoon,Q55608871,historic site
Q2449,Mogadishu,Mogadishu Cathedral,Q962672,religious site
Q2449,Mogadishu,Arba'a Rukun Mosque,Q15186773,religious site
Q2449,Mogadishu,National Museum of Somalia,Q2033310,museum
Q2449,Mogadishu,Governor's Palace of Mogadishu,Q2047637,palace
Q2449,Mogadishu,Fakr ad-Din Mosque,Q186169,religious site
Q2449,Mogadishu,Mosque of Islamic Solidarity,Q2474798,religious site
Q2449,Mogadishu,Battle of Mogadishu,Q52226,historic site
Q2449,Mogadishu,"Embassy of the United States, Mogadishu",Q19360183,historic site
Q217,Moldova,Voinova,Q28920258,nature
Q217,Moldova,Mănăstirea Țigănești,Q19707836,religious site
Q217,Moldova,"Park of larch, linden and coniferous trees in Rassvet",Q28938154,cultural site
Q217,Moldova,Țigănești landscape reserve,Q20432160,nature
Q217,Moldova,Mănăstirea Tabăra,Q20430025,religious site
Q217,Moldova,Mansion of Dinu Ruso in Păulești,Q20267144,historic site
Q217,Moldova,Voloca-Verbca landscape reserve,Q20432147,nature
Q217,Moldova,Cimitirul Cailor,Q28916240,attraction
Q217,Moldova,Frumoasa Monastery,Q20429965,religious site
Q217,Moldova,"""La Chetrărie"" ravine",Q28916513,attraction
Q217,Moldova,Springs of Nișcani,Q28916550,attraction
Q217,Moldova,Mănăstirea Răciula,Q20430013,religious site
Q217,Moldova,Manastirea Curchi,Q4248462,religious site
Q217,Moldova,Roșcani,Q28920332,nature
Q217,Moldova,Căpriana monastery,Q1692322,religious site
Q235,Monaco,gibet du Mont Justicier,Q15948846,historic site
Q235,Monaco,carrière romaine du Mont Justicier,Q15945210,attraction
Q235,Monaco,Tropaeum Alpium,Q747588,historic site
Q235,Monaco,Église Notre Dame de l'Assomption d'Èze,Q3580263,religious site
Q235,Monaco,E-1027,Q627266,historic site
Q235,Monaco,Cabanon de vacances,Q1809766,historic site
Q235,Monaco,La Roquebrunoise,Q1013727,historic site
Q235,Monaco,Chateau de Roquebrune,Q1013727,fortress
Q235,Monaco,Villa Torre Clementina,Q3558774,historic site
Q235,Monaco,Villa Cypris,Q3558499,historic site
Q235,Monaco,"Tombeau romain de Lumone, Roquebrune-Cap-Martin",Q15952739,historic site
Q235,Monaco,Prince's Palace of Monaco,Q1164788,palace
Q235,Monaco,chapelle Saint-Jean-Baptiste de Monaco,Q2956867,religious site
Q235,Monaco,Malizia Statue,Q1943431,cultural site
Q235,Monaco,Museum of Stamps and Coins,Q3330282,cultural site
Q711,Mongolia,Altai Mountains,,biodiversity
Q711,Mongolia,Altai Mountains,,non-geologically related mountain range
Q711,Mongolia,Altai Mountains,,geodiversity
Q711,Mongolia,Kül Tigin inscription,,
Q3748,Monrovia,Providence Island,Q56293255,nature
Q3748,Monrovia,Joseph Jenkins Roberts Monument,Q1707327,historic site
Q3748,Monrovia,Red Cross Monument,Q1590376,historic site
Q6022566,Monte Águila,Battle of Las Cangrejeras,Q5412998,historic site
Q6022566,Monte Águila,Santuario de San Sebastián de Yumbel,Q104717189,religious site
Q6022566,Monte Águila,Salto del Laja 2,Q391146,nature
Q6022566,Monte Águila,Salto del Laja,Q391146,nature
Q236,Montenegro,Moracha monastery,Q1395885,religious site
Q236,Montenegro,Ostrog Monastery,Q1257434,religious site
Q236,Montenegro,Ostrog Monastery,Q1257434,religious site
Q236,Montenegro,Pandurica,Q27925333,fortress
Q236,Montenegro,Саборна црква у Никшићу,Q1566256,religious site
Q236,Montenegro,Sinjajevina,Q3047008,nature
Q236,Montenegro,Spomen dom,Q61741264,historic site
Q236,Montenegro,Vojnik,Q27563922,nature
Q236,Montenegro,Mala Rijeka viaduct,Q1886615,attraction
Q236,Montenegro,Moracica Bridge,Q45099154,attraction
Q236,Montenegro,Royal Tomb in Cetinje,Q12031734,religious site
Q1335,Montevideo,Plaza de Cagancha,Q1851746,cultural site
Q1335,Montevideo,Palacio Piria,Q1582228,historic site
Q1335,Montevideo,Ateneo,Q1284536,cultural site
Q1335,Montevideo,Palacio Santos,Q1655272,historic site
Q1335,Montevideo,"Casa de Augusto Pérsico, Montevideo",Q1046424,historic site
Q1335,Montevideo,Edificio Rex,Q1284563,historic site
Q1335,Montevideo,Teatro Victoria Hall,Q42974576,attraction
Q1335,Montevideo,Mercado de la Abundancia,Q1921134,historic site
Q1335,Montevideo,Edificio Lapido,Q1133967,historic site
Q1335,Montevideo,Edificio Jockey Club,Q16559143,historic site
Q1335,Montevideo,Monumento al Gaucho,Q16608928,historic site
Q1335,Montevideo,Iglesia Metodista,Q1575631,religious site
Q1335,Montevideo,Palacio Salvo,Q1519373,historic site
Q1335,Montevideo,Estévez Palace,Q1892879,historic site
Q1335,Montevideo,Plaza Independencia,Q2099121,cultural site
Q29364,Montgomery,Alabama State University Historic District,Q14678967,historic site
Q29364,Montgomery,Jefferson Franklin Jackson House,Q6175469,historic site
Q29364,Montgomery,Tyson-Maner House,Q30623800,historic site
Q29364,Montgomery,Gay House,Q5528595,historic site
Q29364,Montgomery,Gerald-Dowdell House,Q5548854,historic site
Q29364,Montgomery,Scott Street Firehouse,Q60743449,attraction
Q29364,Montgomery,Gov. Thomas G. Jones House,Q5588542,historic site
Q29364,Montgomery,Alabama Governor's Mansion,Q4705258,historic site
Q29364,Montgomery,Pepperman House,Q30623836,historic site
Q29364,Montgomery,First White House of the Confederacy,Q5454078,cultural site
Q29364,Montgomery,Dowe Historic District,Q5302671,historic site
Q29364,Montgomery,Sayre Street School,Q7429300,historic site
Q29364,Montgomery,Alabama State Capitol,Q473393,historic site
Q29364,Montgomery,Dexter Avenue King Memorial Baptist Church,Q5268379,religious site
Q29364,Montgomery,Dr. C.A. Thigpen House,Q30623805,historic site
Q26426,Montpelier,Montpelier Historic District,Q28153388,historic site
Q26426,Montpelier,Vermont State Capitol,Q723549,historic site
Q26426,Montpelier,College Hall,Q27958285,historic site
Q26426,Montpelier,Athenwood and the Thomas W. Wood Studio,Q4813546,historic site
Q26426,Montpelier,National Clothespin Factory,Q28123768,historic site
Q26426,Montpelier,Parley Davis House,Q28123737,historic site
Q26426,Montpelier,The Old Meetinghouse Church,Q14711936,religious site
Q26426,Montpelier,Chauncey B. Leonard House,Q27958389,historic site
Q26426,Montpelier,East Village Meeting House,Q5329617,religious site
Q26426,Montpelier,Vermont Granite Museum,Q28123745,cultural site
Q26426,Montpelier,Italian Baptist Church,Q6092647,religious site
Q26426,Montpelier,Joshua Twing Gristmill,Q28123799,historic site
Q26426,Montpelier,Woodbury Graded School,Q27958825,historic site
Q26426,Montpelier,Scampini Block,Q28123783,historic site
Q26426,Montpelier,Beck and Beck Granite Shed,Q28123715,historic site
Q6441,Montpellier,Ganges hotel,Q22953943,historic site
Q6441,Montpellier,Griffy hotel,Q3145855,historic site
Q6441,Montpellier,Varennes hotel,Q17354825,historic site
Q6441,Montpellier,Uston hotel,Q20669772,historic site
Q6441,Montpellier,boutique hotel baudon de mauny,Q17354819,historic site
Q6441,Montpellier,Bachy-du-Cayla hotel,Q17354818,historic site
Q6441,Montpellier,Baudon of Mauny hotel,Q17354819,historic site
Q6441,Montpellier,Ancienne synagogue de Montpellier,Q22954205,religious site
Q6441,Montpellier,treasurer's Hotel of the stock exchange,Q22953963,historic site
Q6441,Montpellier,Joubert hotel,Q17354821,historic site
Q6441,Montpellier,Aveze hotel,Q22953923,historic site
Q6441,Montpellier,Hortoles hotel,Q15950622,historic site
Q6441,Montpellier,Deyde hotel,Q22953937,historic site
Q6441,Montpellier,hotel of Montcalm,Q17354823,historic site
Q6441,Montpellier,Pipe organ of Basilique Notre-Dame des Tables de Montpellier,Q3356208,attraction
Q340,Montreal,Cormier House,Q3278708,historic site
Q340,Montreal,H. Vincent Meredith Residence,Q6470448,historic site
Q340,Montreal,Hosmer House,Q16508755,historic site
Q340,Montreal,John Wilson McConnell House,Q26434688,historic site
Q340,Montreal,"Raymond House, Montreal",Q15080257,historic site
Q340,Montreal,Maison Hosea-Ballou-Smith,Q52761666,historic site
Q340,Montreal,Mount Royal Cross,Q1579157,religious site
Q340,Montreal,David Lewis house,Q28649075,historic site
Q340,Montreal,Erskine and American United Church,Q3580174,religious site
Q340,Montreal,William Notman,Q3495973,historic site
Q340,Montreal,Maison Alcan,Q6737024,historic site
Q340,Montreal,McLennan Library Building,Q6802196,historic site
Q340,Montreal,Hochelaga,Q544356,historic site
Q340,Montreal,Marlborough Apartments,Q6771653,historic site
Q340,Montreal,Bishop Court Apartments,Q642476,historic site
Q3901,Moroni,Mount Karthala,Q527548,geological formation
Q3901,Moroni,Moroni Mosque,Q3324900,religious site
Q3901,Moroni,"St. Theresa of the Child Jesus Church, Moroni",Q24691094,religious site
Q3901,Moroni,Grande Comore,Q244978,nature
Q649,Moscow,Cathedral of the Archangel,Q917830,historic site
Q649,Moscow,Palace of the Facets,Q2307647,palace
Q649,Moscow,Ivan the Great Bell Tower,Q957441,church
Q649,Moscow,Assumption Belfry,Q748910,religious site
Q649,Moscow,Assumption Cathedral,Q748910,church
Q649,Moscow,Church of the Deposition of the Virgin's Robe,Q1419595,religious site
Q649,Moscow,Cathedral of the Annunciation,Q1160154,religious site
Q649,Moscow,Крестовоздвиженская церковь,Q4240389,religious site
Q649,Moscow,Tsarina's Golden Chamber,Q1822330,cultural site
Q649,Moscow,Church of the Twelve Apostles,Q1320242,religious site
Q649,Moscow,Terem Palace,Q2548788,cultural site
Q649,Moscow,Moscow Kremlin,Q133274,fortress
Q649,Moscow,Grand Kremlin Palace,Q1370087,palace
Q649,Moscow,Secret Tower,Q4449979,fortress
Q649,Moscow,First Unnamed Tower,Q7218098,fortress
Q1156,Mumbai,Sion Fort,Q7525357,fortress
Q1156,Mumbai,St. John the Baptist Church,Q7588954,religious site
Q1156,Mumbai,"St, Michael's Church",Q7590663,religious site
Q1156,Mumbai,Mahim Fort,Q3633207,fortress
Q1156,Mumbai,St. Andrew's,Q7586832,religious site
Q1156,Mumbai,Mahakali Caves,Q6732862,nature
Q1156,Mumbai,Bandra Fort,Q5049681,historic site
Q1156,Mumbai,Castella de Aguada,Q5049681,fortress
Q1156,Mumbai,Jogeshwari Caves,Q6214734,geological formation
Q1156,Mumbai,Sewri Fort,Q7458299,fortress
Q1156,Mumbai,Madh Fort,Q1883317,historic site
Q1156,Mumbai,Madh Fort,Q1883317,fortress
Q1156,Mumbai,Our Lady of Egypt Church Kalina,Q7110781,religious site
Q1156,Mumbai,Holy cross church,Q5885129,religious site
Q1156,Mumbai,Holy Cross church,Q5885129,religious site
Q1726,Munich,Thomass-Eck,Q1366417,historic site
Q1726,Munich,Turm des Rathauses,Q152979,attraction
Q1726,Munich,Neues Rathaus,Q152979,historic site
Q1726,Munich,Münchner Altstadt,Q445524,historic site
Q1726,Munich,Mariensäule,Q824403,historic site
Q1726,Munich,Altes Landschaftsgebäude,Q28034096,historic site
Q1726,Munich,Fischbrunnen,Q1419864,historic site
Q1726,Munich,Marienplatz 21,Q1897903,historic site
Q1726,Munich,St. Peter,Q707645,religious site
Q1726,Munich,Frauenkirche,Q167193,religious site
Q1726,Munich,Marienplatz,Q1715391,historic site
Q1726,Munich,Talburgtor,Q1522676,historic site
Q1726,Munich,Altes Rathaus,Q439458,historic site
Q1726,Munich,Ruffinihaus,Q2174724,historic site
Q1726,Munich,Weinstadl,Q2556280,historic site
Q2742,Münster,St.-Paulus-Dom,Q708532,religious site
Q2742,Münster,"Astronomische Uhr, Paulusdom, Münster",Q96193014,historic site
Q2742,Münster,Information im Historischen Rathaus,Q538437,historic site
Q2742,Münster,Geologisch-Paläontologisches Museum Münster,Q1503229,museum
Q2742,Münster,Historical City Hall of Münster,Q538437,cultural site
Q2742,Münster,Historisches Rathaus,Q538437,historic site
Q2742,Münster,Maxi-Turm,Q1671262,attraction
Q2742,Münster,Rothenburg 12/13,Q96205676,historic site
Q2742,Münster,St. Lamberti,Q896612,religious site
Q2742,Münster,St. Petri,Q2322825,religious site
Q2742,Münster,Überwasserkirche,Q334442,religious site
Q2742,Münster,Aegidiikirche,Q1451364,religious site
Q2742,Münster,Martinikirche,Q2321289,religious site
Q2742,Münster,Buddenturm,Q1000781,fortress
