cluster_id,unique_id,activity_wikidata_id,name,name_clean,activity_type,destination_id,destination_name,lat,lon
act_Q9265682,act_Q9265682,Q9265682,"Galician market square in Skansen, Sanok",galician market square in skansen sanok,Museum,Q36,Poland,49.5743,22.21
act_Q10873650,act_Q10873650,Q10873650,China Audit Museum,china audit museum,Museum,Q148,People's Republic of China,32.02608,120.85463
act_Q10902050,act_Q10902050,Q10902050,Beijing Quanyechang,beijing quanyechang,Museum,Q148,People's Republic of China,,
act_Q10400349,act_Q10400349,Q10400349,Yanhuang Surname Museum,yanhuang surname museum,Museum,Q148,People's Republic of China,,
act_Q9337614,act_Q9337614,Q9337614,Q9337614,q9337614,Museum,Q36,Poland,50.539194,22.718556
act_Q9173956,act_Q9213232,Q9213232,Manor in Russów,manor in russów,Museum,Q36,Poland,51.8424,18.0884
act_Q1029069,act_Q9307806,Q9307806,Genius Loci Archaeological Reserve,genius loci archaeological reserve,Museum,Q36,Poland,52.4127,16.9482
act_Q10564008,act_Q10564008,Q10564008,Jinsha Site Museum,jinsha site museum,Museum,Q148,People's Republic of China,30.68556,104.01195
act_Q9209391,act_Q9209391,Q9209391,Dom Przyrodnika w Bielsku-Białej,dom przyrodnika w bielsku-białej,Museum,Q36,Poland,49.8133,19.0569
act_Q10872783,act_Q10872783,Q10872783,Three Gorges Museum,three gorges museum,Museum,Q148,People's Republic of China,29.564853,106.546982
act_Q10498084,act_Q10498084,Q10498084,Jiaxing Ship Culture Museum,jiaxing ship culture museum,Museum,Q148,People's Republic of China,,
act_Q1029069,act_Q9248389,Q9248389,History of Nowa Huta Museum,history of nowa huta museum,Museum,Q36,Poland,50.0771,20.0394
act_Q10565959,act_Q10565959,Q10565959,Qingzhou Museum,qingzhou museum,Museum,Q148,People's Republic of China,,
act_Q9307521,act_Q9307521,Q9307521,1 Słodka Street in Szczebrzeszyn,1 słodka street in szczebrzeszyn,Museum,Q36,Poland,50.713222,23.011292
act_Q1029069,act_Q9332988,Q9332988,Feliks Nowowiejski museum in Poznań,feliks nowowiejski museum in poznań,Museum,Q36,Poland,52.4165,16.9175
act_Q10872250,act_Q10872250,Q10872250,Q10872250,q10872250,Museum,Q148,People's Republic of China,,
act_Q10872555,act_Q10872555,Q10872555,Q10872555,q10872555,Museum,Q148,People's Republic of China,,
act_Q1029069,act_Q9332994,Q9332994,Q9332994,q9332994,Museum,Q36,Poland,50.06343,19.95429
act_Q1000780,act_Q10902206,Q10902206,Beijing Anhui Guild Hall,beijing anhui guild hall,Museum,Q148,People's Republic of China,39.89236,116.376659
act_Q10413418,act_Q10413418,Q10413418,Wang Xuezhong Art Museum,wang xuezhong art museum,Museum,Q148,People's Republic of China,,
act_Q1029069,act_Q9252004,Q9252004,Q9252004,q9252004,Museum,Q36,Poland,50.0618,19.93567
act_Q10306409,act_Q10306409,Q10306409,Xinjiang Geology and Minerals Museum,xinjiang geology and minerals museum,Museum,Q148,People's Republic of China,43.825611111,87.585197222
act_Q9305513,act_Q9305513,Q9305513,Regional Chamber of Cooperative Banking in Kolaczkowo,regional chamber of cooperative banking in kolaczkowo,Museum,Q36,Poland,52.2167,17.6219
act_Q5101454,act_Q9209309,Q9209309,Q9209309,q9209309,Museum,Q36,Poland,50.04258,19.960833
act_Q10872452,act_Q10872452,Q10872452,China Aerospace Museum,china aerospace museum,Museum,Q148,People's Republic of China,39.799,116.4087
act_Q10873668,act_Q10873668,Q10873668,Industrial Museum of China,industrial museum of china,Museum,Q148,People's Republic of China,41.81994444,123.349325
act_Q1000780,act_Q10873736,Q10873736,China National Arts & Crafts Museum,china national arts crafts museum,Museum,Q148,People's Republic of China,40.00238,116.39124
act_Q10394649,act_Q10394649,Q10394649,Lei Feng Memorial Hall,lei feng memorial hall,Museum,Q148,People's Republic of China,28.20737,112.83964
act_Q10872275,act_Q10872275,Q10872275,Chinese Surname Museum,chinese surname museum,Museum,Q148,People's Republic of China,,
act_Q1480337,act_Q9257141,Q9257141,Eksploseum,eksploseum,Museum,Q36,Poland,53.0717,18.0758
act_Q9516518,act_Q9516518,Q9516518,Nanjing Municipal Museum,nanjing municipal museum,Museum,Q148,People's Republic of China,,
act_Q9371575,act_Q9371575,Q9371575,Lost Wawel Museum,lost wawel museum,Museum,Q36,Poland,,
act_Q1029069,act_Q9388528,Q9388528,Q9388528,q9388528,Museum,Q36,Poland,52.389,16.9049
act_Q9394408,act_Q9394408,Q9394408,Maurzyce Skansen,maurzyce skansen,Museum,Q36,Poland,52.137083333,19.869277777
act_Q9186485,act_Q9186485,Q9186485,Center of Contemporary Art in Toruń,center of contemporary art in toruń,Museum,Q36,Poland,53.0122,18.6008
act_Q1029069,act_Q9388523,Q9388523,Q9388523,q9388523,Museum,Q36,Poland,50.0512,19.9397
act_Q7341,act_Q9186556,Q9186556,Auschwitz Jewish Center,auschwitz jewish center,Museum,Q36,Poland,50.040047222,19.220502777
act_Q1029069,act_Q9351568,Q9351568,Officer Cadets School in Łazienki,officer cadets school in łazienki,Museum,Q36,Poland,52.215694,21.037083
act_Q9534463,act_Q9534463,Q9534463,Muzeum Pamięci Sybiru,muzeum pamięci sybiru,Museum,Q36,Poland,53.143262,23.175903
act_Q9363737,act_Q9363737,Q9363737,Tyskie Brewing Museum,tyskie brewing museum,Museum,Q36,Poland,50.133,18.986
act_Q9337614,act_Q9337619,Q9337619,Q9337619,q9337619,Museum,Q36,Poland,51.54787066,23.179238069
act_Q9352263,act_Q9352263,Q9352263,Q9352263,q9352263,Museum,Q36,Poland,50.7589,15.8467
act_Q9364621,act_Q9364621,Q9364621,Q9364621,q9364621,Museum,Q36,Poland,49.7834,22.7677
act_Q9373082,act_Q9373082,Q9373082,Open air museum in Dziekanowice,open air museum in dziekanowice,Museum,Q36,Poland,52.5142,17.3815
act_Q9337621,act_Q9337621,Q9337621,Muzeĭ lemkivskoĭ kulʹturŷ v Zŷndranovi,muzeĭ lemkivskoĭ kulʹturŷ v zŷndranovi,Museum,Q36,Poland,49.424722222,21.720277777
act_Q2565594,act_Q9346620,Q9346620,Strefa Historyczna Wolnego Miasta Gdańska Museum,strefa historyczna wolnego miasta gdańska museum,Museum,Q36,Poland,54.3481,18.6555
act_Q9384040,act_Q9384040,Q9384040,Dongying Yellow River Estuary Wetland Museum,dongying yellow river estuary wetland museum,Museum,Q148,People's Republic of China,,
act_Q9384154,act_Q9384154,Q9384154,China Ancient Cart Museum,china ancient cart museum,Museum,Q148,People's Republic of China,,
act_Q9384610,act_Q9384610,Q9384610,Chinese White Dolphin Resource Center,chinese white dolphin resource center,Museum,Q148,People's Republic of China,,
act_Q10968002,act_Q9374664,Q9374664,Muzeum Sopotu,muzeum sopotu,Museum,Q36,Poland,54.43963889,18.57667222
act_Q9363198,act_Q9363198,Q9363198,Neisse Fortress,neisse fortress,Museum,Q36,Poland,50.47619,17.33164
act_Q9385508,act_Q9385508,Q9385508,Historic Silver Mine in Tarnowskie Góry,historic silver mine in tarnowskie góry,Museum,Q36,Poland,50.4259,18.8498
act_Q11786922,act_Q9186413,Q9186413,Q9186413,q9186413,Museum,Q36,Poland,50.2529,19.0234
act_Q10968002,act_Q9186262,Q9186262,Q9186262,q9186262,Museum,Q36,Poland,54.3549,18.6412
act_Q9337627,act_Q9337627,Q9337627,Karsznice railway museum,karsznice railway museum,Museum,Q36,Poland,51.5725,19.020555555
act_Q9385867,act_Q9385867,Q9385867,"Traditional Farm of Lach of Sącz ""Kubalówka"" in Podegrodzie",traditional farm of lach of sącz kubalówka in podegrodzie,Museum,Q36,Poland,49.5753,20.5902
act_Q9337620,act_Q9337620,Q9337620,Q9337620,q9337620,Museum,Q36,Poland,54.19349573,16.181359371
act_Q9373087,act_Q9373087,Q9373087,Q9373087,q9373087,Museum,Q36,Poland,52.1401,16.2724
act_Q1000780,act_Q10874154,Q10874154,China Numismatic Museum,china numismatic museum,Museum,Q148,People's Republic of China,39.90075,116.38875
act_Q10938775,act_Q10938775,Q10938775,Tianyi Pavilion Museum,tianyi pavilion museum,Museum,Q148,People's Republic of China,29.87375259,121.53562164
act_Q10883569,act_Q10883569,Q10883569,Chinese People's Liberation Army Navy birthplace Memorial Hall,chinese people's liberation army navy birthplace memorial hall,Museum,Q148,People's Republic of China,32.42745,119.97221
act_Q10883656,act_Q10883656,Q10883656,Museum of Ethnology,museum of ethnology,Museum,Q148,People's Republic of China,22.43611111,114.18888889
act_Q10918973,act_Q10918973,Q10918973,Wujiang Museum,wujiang museum,Museum,Q148,People's Republic of China,31.15593,120.63178
act_Q10873909,act_Q10873909,Q10873909,China Coal Museum,china coal museum,Museum,Q148,People's Republic of China,,
act_Q10519071,act_Q10519071,Q10519071,Xi'an Beilin Museum,xi'an beilin museum,Museum,Q148,People's Republic of China,34.255,108.948333333
act_Q10874151,act_Q10874151,Q10874151,Chinese Museum of Finance,chinese museum of finance,Museum,Q148,People's Republic of China,,
act_Q10874449,act_Q10874449,Q10874449,Chemical Industry Museum of China,chemical industry museum of china,Museum,Q148,People's Republic of China,,
act_Q10952574,act_Q10952574,Q10952574,Miyun Museum,miyun museum,Museum,Q148,People's Republic of China,40.377381,116.835477
act_Q1051293,act_Q10867887,Q10867887,Shanghai Municipal Museum,shanghai municipal museum,Museum,Q148,People's Republic of China,31.31083333,121.52361111
act_Q10874045,act_Q10874045,Q10874045,China Quaternary Glacier Museum,china quaternary glacier museum,Museum,Q148,People's Republic of China,39.9374983,116.162103
act_Q10937871,act_Q10937871,Q10937871,Dabaotai Western Han Dynasty Mausoleum,dabaotai western han dynasty mausoleum,Museum,Q148,People's Republic of China,39.805,116.291
act_Q10950104,act_Q10950104,Q10950104,Indoor Air Quality Information Center,indoor air quality information center,Museum,Q148,People's Republic of China,,
act_Q1000780,act_Q10940308,Q10940308,Tianjin Science and Technology Museum,tianjin science and technology museum,Museum,Q148,People's Republic of China,39.08633,117.21212
act_Q11052670,act_Q11052670,Q11052670,The Memorial Hall for Taizhou School of Thought,the memorial hall for taizhou school of thought,Museum,Q148,People's Republic of China,,
act_Q1000780,act_Q10926010,Q10926010,National Zoological Museum of China,national zoological museum of china,Museum,Q148,People's Republic of China,40.00111111,116.375
act_Q10946969,act_Q10946969,Q10946969,Anyuan Miners' Strike Memorial Hall,anyuan miners' strike memorial hall,Museum,Q148,People's Republic of China,27.60717,113.89138
act_Q10934165,act_Q10934165,Q10934165,Datong Museum,datong museum,Museum,Q148,People's Republic of China,40.08916667,113.35777778
act_Q10956676,act_Q10956676,Q10956676,Muzeum Zachodnio-Kaszubskie w Bytowie,muzeum zachodnio-kaszubskie w bytowie,Museum,Q36,Poland,54.16883,17.49157
act_Q10945984,act_Q10945984,Q10945984,Ningbobang Museum,ningbobang museum,Museum,Q148,People's Republic of China,29.91896389,121.62842222
act_Q1051293,act_Q10873908,Q10873908,China Tobacco Museum,china tobacco museum,Museum,Q148,People's Republic of China,31.26352,121.51412
act_Q10927675,act_Q10927675,Q10927675,Natural and Agrarian Museum,natural and agrarian museum,Museum,Q148,People's Republic of China,22.12583333,113.55652778
act_Q10893854,act_Q10893854,Q10893854,Guanzhong Folk Art Museum,guanzhong folk art museum,Museum,Q148,People's Republic of China,34.0276194,108.9701323
act_Q10908262,act_Q10908262,Q10908262,Nanhui Museum,nanhui museum,Museum,Q148,People's Republic of China,,
act_Q10930742,act_Q10930742,Q10930742,Tacheng Red House,tacheng red house,Museum,Q148,People's Republic of China,46.750027777,82.975944444
act_Q11046984,act_Q11046984,Q11046984,Shanxi Museum,shanxi museum,Museum,Q148,People's Republic of China,37.864872222,112.524852777
act_Q1051293,act_Q10867747,Q10867747,Shanghai Public Security Museum,shanghai public security museum,Museum,Q148,People's Republic of China,31.20035,121.46379
act_Q1051293,act_Q10867695,Q10867695,Shanghai Water Gate Museum,shanghai water gate museum,Museum,Q148,People's Republic of China,31.2614733,121.42565668
act_Q10926141,act_Q10926141,Q10926141,The former site of the National Government's Special Commissioner's Office in Shandong,the former site of the national government's special commissioner's office in shandong,Museum,Q148,People's Republic of China,36.6594,116.98058
act_Q1051293,act_Q10873847,Q10873847,Chinese Wushu Museum,chinese wushu museum,Museum,Q148,People's Republic of China,31.31611,121.52354
act_Q11061119,act_Q11061119,Q11061119,Pingjin Battle Memorial Hall,pingjin battle memorial hall,Museum,Q148,People's Republic of China,39.168508333,117.140783333
act_Q11059476,act_Q11059476,Q11059476,Urban Council Building Exhibition Center,urban council building exhibition center,Museum,Q148,People's Republic of China,,
act_Q10863722,act_Q10904528,Q10904528,MJ Gallery at Ponte 16,mj gallery at ponte 16,Museum,Q148,People's Republic of China,22.19688,113.536
act_Q11039314,act_Q11039314,Q11039314,Shang Kexi Memorial Hall,shang kexi memorial hall,Museum,Q148,People's Republic of China,,
act_Q1000780,act_Q11066499,Q11066499,Memorial Hall of Former Residence of Zhang Boju and Pan Su,memorial hall of former residence of zhang boju and pan su,Museum,Q148,People's Republic of China,39.93933868,116.38954163
act_Q10945435,act_Q10945435,Q10945435,Memorial Museum of Generalissimo Sun Yat-sen's Mansion,memorial museum of generalissimo sun yat-sen's mansion,Museum,Q148,People's Republic of China,23.11236944,113.27385278
act_Q10945984,act_Q10946016,Q10946016,Ningbo Museum of Art,ningbo museum of art,Museum,Q148,People's Republic of China,29.88092222,121.55713889
act_Q10863722,act_Q10894621,Q10894621,Heritage Exhibition of a Traditional Pawnshop Business,heritage exhibition of a traditional pawnshop business,Museum,Q148,People's Republic of China,22.194967616,113.538195371
act_Q10863722,act_Q10938995,Q10938995,Museum of Sacred Art and Crypt,museum of sacred art and crypt,Museum,Q148,People's Republic of China,22.20327778,113.55488889
act_Q10875056,act_Q10875056,Q10875056,Q10875056,q10875056,Museum,Q148,People's Republic of China,,
act_Q1000780,act_Q10873917,Q10873917,National Museum of Modern Chinese Literature,national museum of modern chinese literature,Museum,Q148,People's Republic of China,39.98291,116.42378
act_Q1000780,act_Q10936469,Q10936469,Former Postoffice of Qing Dynasty,former postoffice of qing dynasty,Museum,Q148,People's Republic of China,39.126619444,117.204491666
act_Q1000780,act_Q10949821,Q10949821,Xuanren Temple,xuanren temple,Museum,Q148,People's Republic of China,39.921127,116.396858
act_Q1000780,act_Q10940222,Q10940222,Tianjin Confucian Temple,tianjin confucian temple,Museum,Q148,People's Republic of China,39.140905555,117.183116666
act_Q10939349,act_Q10939349,Q10939349,Tianzijialiu Museum,tianzijialiu museum,Museum,Q148,People's Republic of China,34.6746,112.4371
act_Q10955383,act_Q10955383,Q10955383,Widow Village Exhibition Hall,widow village exhibition hall,Museum,Q148,People's Republic of China,,
act_Q10975625,act_Q10975625,Q10975625,Museum of Kashubian-Pomeranian Literature and Music,museum of kashubian-pomeranian literature and music,Museum,Q36,Poland,54.5988,18.239
act_Q10875315,act_Q10875315,Q10875315,Sun Yat-sen Memorial Hall (Wuzhou),sun yat-sen memorial hall wuzhou,Museum,Q148,People's Republic of China,23.47962,111.31391
act_Q10942310,act_Q10942310,Q10942310,Fengxian Museum,fengxian museum,Museum,Q148,People's Republic of China,30.936,121.498028
act_Q10940059,act_Q10940059,Q10940059,Tianjin Baocheng Museum,tianjin baocheng museum,Museum,Q148,People's Republic of China,,
act_Q10940186,act_Q10940186,Q10940186,Tianjin Planning Exhibition Hall,tianjin planning exhibition hall,Museum,Q148,People's Republic of China,,
act_Q10863722,act_Q10863722,Q10863722,"""Years of Music"" Audio Museum",years of music audio museum,Museum,Q148,People's Republic of China,22.19494,113.54044
act_Q10928552,act_Q10928552,Q10928552,Kangongjiuxihui Jiuzhi,kangongjiuxihui jiuzhi,Museum,Q148,People's Republic of China,,
act_Q10875319,act_Q10875319,Q10875319,Zhongshan Warship Museum,zhongshan warship museum,Museum,Q148,People's Republic of China,30.34833,114.12944
act_Q1000780,act_Q10873856,Q10873856,Zhongguo min zu bo wu guan,zhongguo min zu bo wu guan,Museum,Q148,People's Republic of China,39.9736718,116.3092147
act_Q10883656,act_Q10926893,Q10926893,National Education Centre,national education centre,Museum,Q148,People's Republic of China,22.44556,114.16872
act_Q10877136,act_Q10877136,Q10877136,Linyi Confucian Temple,linyi confucian temple,Museum,Q148,People's Republic of China,35.07241,118.33275
act_Q1000780,act_Q10926235,Q10926235,International Friendship Museum,international friendship museum,Museum,Q148,People's Republic of China,39.945748,116.419967
act_Q10874083,act_Q10874083,Q10874083,China Maritime Museum,china maritime museum,Museum,Q148,People's Republic of China,30.89834,121.91591
act_Q10926046,act_Q10926046,Q10926046,National Maritime Museum of China,national maritime museum of china,Museum,Q148,People's Republic of China,39.10551,117.78944
act_Q10892069,act_Q10892069,Q10892069,Badashanren Memorial Hall,badashanren memorial hall,Museum,Q148,People's Republic of China,28.607846233,115.91163671
act_Q11066793,act_Q11066793,Q11066793,Zhang Xueliang's old house,zhang xueliang's old house,Museum,Q148,People's Republic of China,,
act_Q1000780,act_Q10878218,Q10878218,Former residence of Mao Dun,former residence of mao dun,Museum,Q148,People's Republic of China,30.74066667,120.4896111
act_Q10874203,act_Q10874203,Q10874203,China Museum for Fujian-Taiwan Kinship,china museum for fujian-taiwan kinship,Museum,Q148,People's Republic of China,24.93826111,118.58472222
act_Q1000780,act_Q10887268,Q10887268,Hou Baolin's Former Residence,hou baolin's former residence,Museum,Q148,People's Republic of China,39.925143,116.419158
act_Q10919410,act_Q10919410,Q10919410,Glass Art Museum of Wu Zixiong,glass art museum of wu zixiong,Museum,Q148,People's Republic of China,28.663055555,121.407777777
act_Q10925830,act_Q10925830,Q10925830,Guyuan Museum,guyuan museum,Museum,Q148,People's Republic of China,,
act_Q1000780,act_Q10903780,Q10903780,The Hoangho-Paiho Museum of Natural History,the hoangho-paiho museum of natural history,Museum,Q148,People's Republic of China,39.107469134,117.202047533
act_Q10863722,act_Q10883832,Q10883832,Núcleo Museológico da Santa Casa da Misericórdia de Macau,núcleo museológico da santa casa da misericórdia de macau,Museum,Q148,People's Republic of China,22.193821,113.540106
act_Q10893166,act_Q10893166,Q10893166,June 4th Museum,june 4th museum,Museum,Q148,People's Republic of China,,
act_Q10564008,act_Q10924774,Q10924774,Sichuan Museum,sichuan museum,Museum,Q148,People's Republic of China,30.66026688,104.03434753
act_Q10866733,act_Q10866733,Q10866733,Sansu Temple,sansu temple,Museum,Q148,People's Republic of China,30.04321,103.82968
act_Q10968002,act_Q10968002,Q10968002,Q10968002,q10968002,Museum,Q36,Poland,54.4116,18.5592
